id,numyrs,year,choice,educ,expwc,expbc,expser,manuf,black,enroll,employ,attrit,exper,expersq,status
481,9,86,4,7,0,5,1,0,1,0,1,0,6,36,3
481,9,87,4,7,0,6,1,0,1,0,1,0,7,49,3
482,9,81,4,8,0,0,1,0,1,0,1,0,1,1,3
482,9,82,4,8,0,1,1,0,1,0,1,0,2,4,3
482,9,83,2,8,0,2,1,0,1,0,0,0,3,9,2
482,9,84,,8,0,2,1,,1,0,0,0,3,9,
482,9,85,4,8,0,2,1,0,1,0,1,0,3,9,3
482,9,86,4,8,0,3,1,0,1,0,1,0,4,16,3
482,9,87,4,8,0,4,1,0,1,0,1,0,5,25,3
483,10,81,2,8,0,0,0,0,1,0,0,0,0,0,2
483,10,82,2,8,0,0,0,0,1,0,0,0,0,0,2
483,10,83,2,8,0,0,0,0,1,0,0,0,0,0,2
483,10,84,2,8,0,0,0,0,1,0,0,0,0,0,2
483,10,85,5,8,0,0,0,0,1,0,1,0,0,0,3
483,10,86,4,8,0,0,1,0,1,0,1,0,1,1,3
483,10,87,4,8,0,1,1,0,1,0,1,0,2,4,3
484,10,81,2,12,0,0,0,0,1,0,0,0,0,0,2
484,10,82,2,12,0,0,0,0,1,0,0,0,0,0,2
484,10,83,2,12,0,0,0,0,1,0,0,0,0,0,2
484,10,84,4,12,0,0,0,1,1,0,1,0,0,0,3
484,10,85,4,12,0,1,0,0,1,0,1,0,1,1,3
484,10,86,2,12,0,2,0,0,1,0,0,0,2,4,2
484,10,87,4,12,0,2,0,0,1,0,1,0,2,4,3
485,10,81,2,12,0,0,0,0,1,0,0,0,0,0,2
485,10,82,4,12,0,0,0,1,1,0,1,0,0,0,3
485,10,83,4,12,0,1,0,1,1,0,1,0,1,1,3
485,10,84,4,12,0,2,0,1,1,0,1,0,2,4,3
485,10,85,4,12,0,3,0,1,1,0,1,0,3,9,3
485,10,86,4,12,0,4,0,0,1,0,1,0,4,16,3
485,10,87,4,12,0,5,0,1,1,0,1,0,5,25,3
486,9,81,1,11,0,0,0,0,1,1,0,0,0,0,1
486,9,82,2,12,0,0,0,0,1,0,0,0,0,0,2
486,9,83,4,12,0,0,0,1,1,0,1,0,0,0,3
486,9,84,2,12,0,1,0,0,1,0,0,0,1,1,2
486,9,85,2,12,0,1,0,0,1,0,0,0,1,1,2
486,9,86,4,12,0,1,0,0,1,0,1,0,1,1,3
486,9,87,4,12,0,2,0,0,1,0,1,0,2,4,3
487,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
487,8,82,4,12,0,0,0,1,1,0,1,0,0,0,3
487,8,83,4,12,0,1,0,1,1,0,1,0,1,1,3
487,8,84,4,12,0,2,0,1,1,0,1,0,2,4,3
487,8,85,4,12,0,3,0,1,1,0,1,0,3,9,3
487,8,86,4,12,0,4,0,1,1,0,1,0,4,16,3
487,8,87,4,12,0,5,0,1,1,0,1,0,5,25,3
488,10,81,5,11,0,0,0,1,1,0,1,0,0,0,3
488,10,82,5,11,0,0,1,1,1,0,1,0,1,1,3
488,10,83,4,11,0,0,2,1,1,0,1,0,2,4,3
488,10,84,4,11,0,1,2,1,1,0,1,0,3,9,3
488,10,85,4,11,0,2,2,1,1,0,1,0,4,16,3
488,10,86,4,11,0,3,2,1,1,0,1,0,5,25,3
488,10,87,4,11,0,4,2,1,1,0,1,0,6,36,3
489,9,81,4,12,0,0,0,1,1,0,1,0,0,0,3
489,9,82,4,12,0,1,0,1,1,0,1,0,1,1,3
489,9,83,4,12,0,2,0,1,1,0,1,0,2,4,3
489,9,84,4,12,0,3,0,1,1,0,1,0,3,9,3
489,9,85,4,12,0,4,0,1,1,0,1,0,4,16,3
489,9,86,2,12,0,5,0,0,1,0,0,0,5,25,2
489,9,87,4,12,0,5,0,1,1,0,1,0,5,25,3
490,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
490,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
490,8,83,1,13,0,0,0,0,1,1,0,0,0,0,1
490,8,84,1,14,0,0,0,0,1,1,0,0,0,0,1
490,8,85,1,15,0,0,0,0,1,1,0,0,0,0,1
490,8,86,1,16,0,0,0,0,1,1,0,0,0,0,1
490,8,87,1,17,0,0,0,0,1,1,0,0,0,0,1
491,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
491,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
491,8,83,1,13,0,0,0,0,1,1,0,0,0,0,1
491,8,84,1,14,0,0,0,0,1,1,0,0,0,0,1
491,8,85,1,15,0,0,0,0,1,1,0,0,0,0,1
491,8,86,2,16,0,0,0,0,1,0,0,0,0,0,2
491,8,87,3,16,0,0,0,0,1,0,1,0,0,0,3
492,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
492,8,82,4,12,0,0,0,0,1,0,1,0,0,0,3
492,8,83,4,12,0,1,0,1,1,0,1,0,1,1,3
492,8,84,4,12,0,2,0,1,1,0,1,0,2,4,3
492,8,85,4,12,0,3,0,1,1,0,1,0,3,9,3
492,8,86,4,12,0,4,0,1,1,0,1,0,4,16,3
492,8,87,5,12,0,5,0,0,1,0,1,0,5,25,3
495,11,81,1,14,0,0,0,0,1,1,0,0,0,0,1
495,11,82,2,15,0,0,0,0,1,0,0,0,0,0,2
495,11,83,2,15,0,0,0,0,1,0,0,0,0,0,2
495,11,84,5,15,0,0,0,0,1,0,1,0,0,0,3
495,11,85,5,15,0,0,1,0,1,0,1,0,1,1,3
495,11,86,4,15,0,0,2,1,1,0,1,0,2,4,3
495,11,87,4,15,0,1,2,0,1,0,1,0,3,9,3
496,11,81,2,11,0,1,0,0,1,0,0,0,1,1,2
496,11,82,4,11,0,1,0,0,1,0,1,0,1,1,3
496,11,83,2,11,0,2,0,0,1,0,0,0,2,4,2
496,11,84,4,11,0,2,0,0,1,0,1,0,2,4,3
496,11,85,2,11,0,3,0,0,1,0,0,0,3,9,2
496,11,86,2,11,0,3,0,0,1,0,0,0,3,9,2
496,11,87,2,11,0,3,0,0,1,0,0,0,3,9,2
497,9,81,2,9,0,0,0,0,1,0,0,0,0,0,2
497,9,82,2,9,0,0,0,0,1,0,0,0,0,0,2
497,9,83,2,9,0,0,0,0,1,0,0,0,0,0,2
497,9,84,4,9,0,0,0,0,1,0,1,0,0,0,3
497,9,85,4,9,0,1,0,0,1,0,1,0,1,1,3
497,9,86,4,9,0,2,0,0,1,0,1,0,2,4,3
497,9,87,4,9,0,3,0,0,1,0,1,0,3,9,3
498,11,81,4,12,1,1,0,1,1,0,1,0,2,4,3
498,11,82,4,12,1,2,0,1,1,0,1,0,3,9,3
498,11,83,4,12,1,3,0,1,1,0,1,0,4,16,3
498,11,84,4,12,1,4,0,1,1,0,1,0,5,25,3
498,11,85,2,12,1,5,0,0,1,0,0,0,6,36,2
498,11,86,4,12,1,5,0,1,1,0,1,0,6,36,3
498,11,87,4,12,1,6,0,0,1,0,1,0,7,49,3
500,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
500,8,82,4,12,0,0,0,0,1,0,1,0,0,0,3
500,8,83,1,12,0,1,0,0,1,1,0,0,1,1,1
500,8,84,5,13,0,1,0,0,1,0,1,0,1,1,3
500,8,85,4,13,0,1,1,0,1,0,1,0,2,4,3
500,8,86,4,13,0,2,1,0,1,0,1,0,3,9,3
500,8,87,4,13,0,3,1,0,1,0,1,0,4,16,3
501,10,81,4,13,0,0,0,1,1,0,1,0,0,0,3
501,10,82,5,13,0,1,0,1,1,0,1,0,1,1,3
501,10,83,4,13,0,1,1,1,1,0,1,0,2,4,3
501,10,84,2,13,0,2,1,0,1,0,0,0,3,9,2
501,10,85,4,13,0,2,1,0,1,0,1,0,3,9,3
501,10,86,5,13,0,3,1,0,1,0,1,0,4,16,3
501,10,87,4,13,0,3,2,0,1,0,1,0,5,25,3
502,10,81,4,10,0,2,0,1,1,0,1,0,2,4,3
502,10,82,4,10,0,3,0,1,1,0,1,0,3,9,3
502,10,83,4,10,0,4,0,0,1,0,1,0,4,16,3
502,10,84,2,10,0,5,0,0,1,0,0,0,5,25,2
502,10,85,2,10,0,5,0,0,1,0,0,0,5,25,2
502,10,86,4,10,0,5,0,0,1,0,1,0,5,25,3
502,10,87,2,10,0,6,0,0,1,0,0,0,6,36,2
503,10,81,4,8,0,1,0,0,1,0,1,0,1,1,3
503,10,82,4,8,0,2,0,0,1,0,1,0,2,4,3
503,10,83,4,8,0,3,0,1,1,0,1,0,3,9,3
503,10,84,4,8,0,4,0,1,1,0,1,0,4,16,3
503,10,85,4,8,0,5,0,1,1,0,1,0,5,25,3
503,10,86,4,8,0,6,0,0,1,0,1,0,6,36,3
503,10,87,4,8,0,7,0,1,1,0,1,0,7,49,3
504,10,81,1,14,0,0,0,0,1,1,0,0,0,0,1
504,10,82,1,15,0,0,0,0,1,1,0,0,0,0,1
504,10,83,3,16,0,0,0,0,1,0,1,0,0,0,3
504,10,84,3,16,1,0,0,0,1,0,1,0,1,1,3
504,10,85,3,16,2,0,0,0,1,0,1,0,2,4,3
504,10,86,3,16,3,0,0,0,1,0,1,0,3,9,3
504,10,87,3,16,4,0,0,0,1,0,1,0,4,16,3
506,8,81,2,9,0,0,0,0,1,0,0,0,0,0,2
506,8,82,2,9,0,0,0,0,1,0,0,0,0,0,2
506,8,83,2,9,0,0,0,0,1,0,0,0,0,0,2
506,8,84,5,9,0,0,0,0,1,0,1,0,0,0,3
506,8,85,2,9,0,0,1,0,1,0,0,0,1,1,2
506,8,86,2,9,0,0,1,0,1,0,0,0,1,1,2
506,8,87,2,9,0,0,1,0,1,0,0,0,1,1,2
508,9,81,1,11,0,0,0,0,1,1,0,0,0,0,1
508,9,82,4,12,0,0,0,,1,0,1,0,0,0,3
508,9,83,4,12,0,1,0,1,1,0,1,0,1,1,3
508,9,84,4,12,0,2,0,0,1,0,1,0,2,4,3
508,9,85,4,12,0,3,0,0,1,0,1,0,3,9,3
508,9,86,3,12,0,4,0,0,1,0,1,0,4,16,3
508,9,87,3,12,1,4,0,0,1,0,1,0,5,25,3
510,11,81,2,12,1,0,0,0,1,0,0,0,1,1,2
510,11,82,2,12,1,0,0,0,1,0,0,0,1,1,2
510,11,83,3,12,1,0,0,1,1,0,1,0,1,1,3
510,11,84,,12,2,0,0,,1,0,0,0,2,4,
510,11,85,4,12,2,0,0,0,1,0,1,0,2,4,3
510,11,86,4,12,2,1,0,0,1,0,1,0,3,9,3
510,11,87,4,12,2,2,0,0,1,0,1,0,4,16,3
511,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
511,8,82,2,12,0,0,0,0,1,0,0,0,0,0,2
511,8,83,2,12,0,0,0,0,1,0,0,0,0,0,2
511,8,84,2,12,0,0,0,0,1,0,0,0,0,0,2
511,8,85,2,12,0,0,0,0,1,0,0,0,0,0,2
511,8,86,2,12,0,0,0,0,1,0,0,0,0,0,2
511,8,87,2,12,0,0,0,0,1,0,0,0,0,0,2
512,10,81,2,12,0,0,0,0,1,0,0,0,0,0,2
512,10,82,2,12,0,0,0,0,1,0,0,0,0,0,2
512,10,83,4,12,0,0,0,1,1,0,1,0,0,0,3
512,10,84,2,12,0,1,0,0,1,0,0,0,1,1,2
512,10,85,4,12,0,1,0,0,1,0,1,0,1,1,3
512,10,86,4,12,0,2,0,0,1,0,1,0,2,4,3
512,10,87,5,12,0,3,0,0,1,0,1,0,3,9,3
513,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
513,8,82,2,12,0,0,0,0,1,0,0,0,0,0,2
513,8,83,2,12,0,0,0,0,1,0,0,0,0,0,2
513,8,84,2,12,0,0,0,0,1,0,0,0,0,0,2
513,8,85,2,12,0,0,0,0,1,0,0,0,0,0,2
513,8,86,2,12,0,0,0,0,1,0,0,0,0,0,2
513,8,87,4,12,0,0,0,0,1,0,1,0,0,0,3
514,11,81,4,12,0,1,0,0,1,0,1,0,1,1,3
514,11,82,4,12,0,2,0,0,1,0,1,0,2,4,3
514,11,83,4,12,0,3,0,0,1,0,1,0,3,9,3
514,11,84,2,12,0,4,0,0,1,0,0,0,4,16,2
514,11,85,4,12,0,4,0,1,1,0,1,0,4,16,3
514,11,86,2,12,0,5,0,0,1,0,0,0,5,25,2
514,11,87,4,12,0,5,0,1,1,0,1,0,5,25,3
515,11,81,2,11,0,2,0,0,1,0,0,0,2,4,2
515,11,82,2,11,0,2,0,0,1,0,0,0,2,4,2
515,11,83,3,11,0,2,0,1,1,0,1,0,2,4,3
515,11,84,4,11,1,2,0,0,1,0,1,0,3,9,3
515,11,85,2,11,1,3,0,0,1,0,0,0,4,16,2
515,11,86,3,11,1,3,0,0,1,0,1,0,4,16,3
515,11,87,2,11,2,3,0,0,1,0,0,0,5,25,2
516,10,81,2,12,0,0,0,0,1,0,0,0,0,0,2
516,10,82,2,12,0,0,0,0,1,0,0,0,0,0,2
516,10,83,2,12,0,0,0,0,1,0,0,0,0,0,2
516,10,84,4,12,0,0,0,0,1,0,1,0,0,0,3
516,10,85,4,12,0,1,0,0,1,0,1,0,1,1,3
516,10,86,3,12,0,2,0,0,1,0,1,0,2,4,3
516,10,87,4,12,1,2,0,0,1,0,1,0,3,9,3
517,5,81,4,12,0,1,0,0,1,0,1,0,1,1,3
517,5,82,4,12,0,2,0,1,1,0,1,1,2,4,3
518,9,81,5,10,0,0,0,0,1,0,1,0,0,0,3
518,9,82,5,10,0,0,1,0,1,0,1,0,1,1,3
518,9,83,5,10,0,0,2,0,1,0,1,0,2,4,3
518,9,84,2,10,0,0,3,0,1,0,0,0,3,9,2
518,9,85,4,10,0,0,3,0,1,0,1,0,3,9,3
518,9,86,3,10,0,1,3,0,1,0,1,0,4,16,3
518,9,87,5,10,1,1,3,0,1,0,1,0,5,25,3
519,11,81,4,11,0,0,0,,1,0,1,0,0,0,3
519,11,82,4,11,0,1,0,1,1,0,1,0,1,1,3
519,11,83,4,11,0,2,0,1,1,0,1,0,2,4,3
519,11,84,2,11,0,3,0,0,1,0,0,0,3,9,2
519,11,85,2,11,0,3,0,0,1,0,0,0,3,9,2
519,11,86,2,11,0,3,0,0,1,0,0,0,3,9,2
519,11,87,2,11,0,3,0,0,1,0,0,0,3,9,2
520,8,81,1,10,0,0,0,0,1,1,0,0,0,0,1
520,8,82,1,11,0,0,0,0,1,1,0,0,0,0,1
520,8,83,2,12,0,0,0,0,1,0,0,0,0,0,2
520,8,84,2,12,0,0,0,0,1,0,0,0,0,0,2
520,8,85,2,12,0,0,0,0,1,0,0,0,0,0,2
520,8,86,2,12,0,0,0,0,1,0,0,0,0,0,2
520,8,87,2,12,0,0,0,0,1,0,0,0,0,0,2
521,11,81,1,14,0,0,0,0,1,1,0,0,0,0,1
521,11,82,2,15,0,0,0,0,1,0,0,0,0,0,2
521,11,83,2,15,0,0,0,0,1,0,0,0,0,0,2
521,11,84,3,15,0,0,0,0,1,0,1,0,0,0,3
521,11,85,3,15,1,0,0,0,1,0,1,0,1,1,3
521,11,86,5,15,2,0,0,0,1,0,1,0,2,4,3
521,11,87,3,15,2,0,1,0,1,0,1,0,3,9,3
522,11,81,1,13,0,0,0,0,1,1,0,0,0,0,1
522,11,82,1,14,0,0,0,0,1,1,0,0,0,0,1
522,11,83,3,15,0,0,0,1,1,0,1,0,0,0,3
522,11,84,3,15,1,0,0,1,1,0,1,0,1,1,3
522,11,85,3,15,2,0,0,1,1,0,1,0,2,4,3
522,11,86,,15,3,0,0,,1,0,0,0,3,9,
522,11,87,3,15,3,0,0,0,1,0,1,0,3,9,3
524,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
524,8,82,5,12,0,0,0,0,1,0,1,0,0,0,3
524,8,83,5,12,0,0,1,0,1,0,1,0,1,1,3
524,8,84,5,12,0,0,2,0,1,0,1,0,2,4,3
524,8,85,5,12,0,0,3,0,1,0,1,0,3,9,3
524,8,86,5,12,0,0,4,0,1,0,1,0,4,16,3
524,8,87,5,12,0,0,5,0,1,0,1,0,5,25,3
525,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
525,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
525,8,83,3,13,0,0,0,0,1,0,1,0,0,0,3
525,8,84,4,13,1,0,0,0,1,0,1,0,1,1,3
525,8,85,4,13,1,1,0,0,1,0,1,0,2,4,3
525,8,86,3,13,1,2,0,0,1,0,1,0,3,9,3
525,8,87,4,13,2,2,0,0,1,0,1,0,4,16,3
529,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
529,8,82,5,12,0,0,0,0,1,0,1,0,0,0,3
529,8,83,5,12,0,0,1,1,1,0,1,0,1,1,3
529,8,84,5,12,0,0,2,0,1,0,1,0,2,4,3
529,8,85,4,12,0,0,3,0,1,0,1,0,3,9,3
529,8,86,5,12,0,1,3,0,1,0,1,0,4,16,3
529,8,87,5,12,0,1,4,0,1,0,1,0,5,25,3
532,10,81,2,12,0,0,0,0,1,0,0,0,0,0,2
532,10,82,2,12,0,0,0,0,1,0,0,0,0,0,2
532,10,83,2,12,0,0,0,0,1,0,0,0,0,0,2
532,10,84,4,12,0,0,0,0,1,0,1,0,0,0,3
532,10,85,2,12,0,1,0,0,1,0,0,0,1,1,2
532,10,86,2,12,0,1,0,0,1,0,0,0,1,1,2
532,10,87,2,12,0,1,0,0,1,0,0,0,1,1,2
533,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
533,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
533,8,83,1,13,0,0,0,0,1,1,0,0,0,0,1
533,8,84,1,14,0,0,0,0,1,1,0,0,0,0,1
533,8,85,1,15,0,0,0,0,1,1,0,0,0,0,1
533,8,86,3,16,0,0,0,0,1,0,1,0,0,0,3
533,8,87,3,16,1,0,0,0,1,0,1,0,1,1,3
534,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
534,8,82,2,12,0,0,0,0,1,0,0,0,0,0,2
534,8,83,5,12,0,0,0,0,1,0,1,0,0,0,3
534,8,84,5,12,0,0,1,0,1,0,1,0,1,1,3
534,8,85,5,12,0,0,2,0,1,0,1,0,2,4,3
534,8,86,4,12,0,0,3,0,1,0,1,0,3,9,3
534,8,87,4,12,0,1,3,0,1,0,1,0,4,16,3
536,9,81,1,12,0,0,0,0,1,1,0,0,0,0,1
536,9,82,1,13,0,0,0,0,1,1,0,0,0,0,1
536,9,83,1,14,0,0,0,0,1,1,0,0,0,0,1
536,9,84,2,15,0,0,0,0,1,0,0,0,0,0,2
536,9,85,1,15,0,0,0,0,1,1,0,0,0,0,1
536,9,86,4,16,0,0,0,0,1,0,1,0,0,0,3
536,9,87,4,16,0,1,0,1,1,0,1,0,1,1,3
539,11,81,1,14,0,0,0,0,1,1,0,0,0,0,1
539,11,82,2,15,0,0,0,0,1,0,0,0,0,0,2
539,11,83,1,15,0,0,0,0,1,1,0,0,0,0,1
539,11,84,2,16,0,0,0,0,1,0,0,0,0,0,2
539,11,85,3,16,0,0,0,1,1,0,1,0,0,0,3
539,11,86,3,16,1,0,0,1,1,0,1,0,1,1,3
539,11,87,3,16,2,0,0,1,1,0,1,0,2,4,3
540,11,81,2,14,0,0,0,0,1,0,0,0,0,0,2
540,11,82,1,14,0,0,0,0,1,1,0,0,0,0,1
540,11,83,4,15,0,0,0,0,1,0,1,0,0,0,3
540,11,84,2,15,0,1,0,0,1,0,0,0,1,1,2
540,11,85,2,15,0,1,0,0,1,0,0,0,1,1,2
540,11,86,2,15,0,1,0,0,1,0,0,0,1,1,2
540,11,87,3,15,0,1,0,0,1,0,1,0,1,1,3
542,11,81,2,10,0,0,0,0,1,0,0,0,0,0,2
542,11,82,2,10,0,0,0,0,1,0,0,0,0,0,2
542,11,83,2,10,0,0,0,0,1,0,0,0,0,0,2
542,11,84,4,10,0,0,0,0,1,0,1,0,0,0,3
542,11,85,4,10,0,1,0,0,1,0,1,0,1,1,3
542,11,86,4,10,0,2,0,0,1,0,1,0,2,4,3
542,11,87,4,10,0,3,0,1,1,0,1,0,3,9,3
543,9,81,2,10,0,0,1,0,1,0,0,0,1,1,2
543,9,82,4,10,0,0,1,0,1,0,1,0,1,1,3
543,9,83,2,10,0,1,1,0,1,0,0,0,2,4,2
543,9,84,2,10,0,1,1,0,1,0,0,0,2,4,2
543,9,85,2,10,0,1,1,0,1,0,0,0,2,4,2
543,9,86,2,10,0,1,1,0,1,0,0,0,2,4,2
543,9,87,5,10,0,1,1,0,1,0,1,0,2,4,3
544,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
544,8,82,2,12,0,0,0,0,1,0,0,0,0,0,2
544,8,83,2,12,0,0,0,0,1,0,0,0,0,0,2
544,8,84,2,12,0,0,0,0,1,0,0,0,0,0,2
544,8,85,2,12,0,0,0,0,1,0,0,0,0,0,2
544,8,86,2,12,0,0,0,0,1,0,0,0,0,0,2
544,8,87,5,12,0,0,0,0,1,0,1,0,0,0,3
545,11,81,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,82,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,83,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,84,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,85,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,86,2,11,0,0,0,0,1,0,0,0,0,0,2
545,11,87,2,11,0,0,0,0,1,0,0,0,0,0,2
546,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
546,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
546,8,83,1,13,0,0,0,0,1,1,0,0,0,0,1
546,8,84,1,14,0,0,0,0,1,1,0,0,0,0,1
546,8,85,3,15,0,0,0,0,1,0,1,0,0,0,3
546,8,86,1,15,1,0,0,0,1,1,0,0,1,1,1
546,8,87,3,16,1,0,0,0,1,0,1,0,1,1,3
547,9,81,2,7,0,0,1,0,1,0,0,0,1,1,2
547,9,82,4,7,0,0,1,0,1,0,1,0,1,1,3
547,9,83,4,7,0,1,1,0,1,0,1,0,2,4,3
547,9,84,2,7,0,2,1,0,1,0,0,0,3,9,2
547,9,85,2,7,0,2,1,0,1,0,0,0,3,9,2
547,9,86,5,7,0,2,1,0,1,0,1,0,3,9,3
547,9,87,5,7,0,2,2,0,1,0,1,0,4,16,3
548,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
548,8,82,2,12,0,0,0,0,1,0,0,0,0,0,2
548,8,83,1,12,0,0,0,0,1,1,0,0,0,0,1
548,8,84,2,13,0,0,0,0,1,0,0,0,0,0,2
548,8,85,2,13,0,0,0,0,1,0,0,0,0,0,2
548,8,86,2,13,0,0,0,0,1,0,0,0,0,0,2
548,8,87,4,13,0,0,0,0,1,0,1,0,0,0,3
550,8,81,2,11,0,0,0,0,1,0,0,0,0,0,2
550,8,82,2,11,0,0,0,0,1,0,0,0,0,0,2
550,8,83,2,11,0,0,0,0,1,0,0,0,0,0,2
550,8,84,5,11,0,0,0,0,1,0,1,0,0,0,3
550,8,85,5,11,0,0,1,0,1,0,1,0,1,1,3
550,8,86,4,11,0,0,2,0,1,0,1,0,2,4,3
550,8,87,4,11,0,1,2,0,1,0,1,0,3,9,3
551,10,81,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,82,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,83,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,84,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,85,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,86,2,9,0,0,0,0,1,0,0,0,0,0,2
551,10,87,2,9,0,0,0,0,1,0,0,0,0,0,2
552,9,81,1,9,0,0,0,0,1,1,0,0,0,0,1
552,9,82,2,10,0,0,0,0,1,0,0,0,0,0,2
552,9,83,2,10,0,0,0,0,1,0,0,0,0,0,2
552,9,84,4,10,0,0,0,0,1,0,1,0,0,0,3
552,9,85,4,10,0,1,0,0,1,0,1,0,1,1,3
552,9,86,4,10,0,2,0,0,1,0,1,0,2,4,3
552,9,87,2,10,0,3,0,0,1,0,0,0,3,9,2
553,10,81,3,12,0,0,0,0,1,0,1,0,0,0,3
553,10,82,3,12,1,0,0,0,1,0,1,0,1,1,3
553,10,83,3,12,2,0,0,0,1,0,1,0,2,4,3
553,10,84,2,12,3,0,0,0,1,0,0,0,3,9,2
553,10,85,2,12,3,0,0,0,1,0,0,0,3,9,2
553,10,86,1,12,3,0,0,0,1,1,0,0,3,9,1
553,10,87,2,13,3,0,0,0,1,0,0,0,3,9,2
554,11,81,4,9,0,4,0,0,1,0,1,0,4,16,3
554,11,82,4,9,0,5,0,0,1,0,1,0,5,25,3
554,11,83,4,9,0,6,0,0,1,0,1,0,6,36,3
554,11,84,4,9,0,7,0,0,1,0,1,0,7,49,3
554,11,85,4,9,0,8,0,0,1,0,1,0,8,64,3
554,11,86,4,9,0,9,0,0,1,0,1,0,9,81,3
554,11,87,4,9,0,10,0,0,1,0,1,0,10,100,3
555,9,81,2,9,0,0,0,0,1,0,0,0,0,0,2
555,9,82,,9,0,0,0,,1,0,0,0,0,0,
555,9,83,2,9,0,0,0,0,1,0,0,0,0,0,2
555,9,84,5,9,0,0,0,0,1,0,1,0,0,0,3
555,9,85,4,9,0,0,1,0,1,0,1,0,1,1,3
555,9,86,4,9,0,1,1,0,1,0,1,0,2,4,3
555,9,87,4,9,0,2,1,0,1,0,1,0,3,9,3
557,11,81,1,13,0,0,0,0,1,1,0,0,0,0,1
557,11,82,2,14,0,0,0,0,1,0,0,0,0,0,2
557,11,83,1,14,0,0,0,0,1,1,0,0,0,0,1
557,11,84,1,15,0,0,0,0,1,1,0,0,0,0,1
557,11,85,3,16,0,0,0,0,1,0,1,0,0,0,3
557,11,86,3,16,1,0,0,0,1,0,1,0,1,1,3
557,11,87,3,16,2,0,0,0,1,0,1,0,2,4,3
558,11,81,4,12,0,1,0,0,1,0,1,0,1,1,3
558,11,82,4,12,0,2,0,0,1,0,1,0,2,4,3
558,11,83,4,12,0,3,0,0,1,0,1,0,3,9,3
558,11,84,,12,0,4,0,,1,0,0,0,4,16,
558,11,85,4,12,0,4,0,0,1,0,1,0,4,16,3
558,11,86,4,12,0,5,0,0,1,0,1,0,5,25,3
558,11,87,4,12,0,6,0,0,1,0,1,0,6,36,3
559,8,81,1,11,0,0,0,0,1,1,0,0,0,0,1
559,8,82,1,12,0,0,0,0,1,1,0,0,0,0,1
559,8,83,1,13,0,0,0,0,1,1,0,0,0,0,1
559,8,84,3,14,0,0,0,0,1,0,1,0,0,0,3
559,8,85,3,14,1,0,0,0,1,0,1,0,1,1,3
559,8,86,3,14,2,0,0,0,1,0,1,0,2,4,3
559,8,87,5,14,3,0,0,0,1,0,1,0,3,9,3
560,8,81,1,10,0,0,0,0,1,1,0,0,0,0,1
560,8,82,1,11,0,0,0,0,1,1,0,0,0,0,1
560,8,83,5,12,0,0,0,0,1,0,1,0,0,0,3
560,8,84,5,12,0,0,1,0,1,0,1,0,1,1,3
560,8,85,5,12,0,0,2,0,1,0,1,0,2,4,3
560,8,86,5,12,0,0,3,0,1,0,1,0,3,9,3
560,8,87,5,12,0,0,4,0,1,0,1,0,4,16,3
561,8,81,1,10,0,0,0,0,1,1,0,0,0,0,1
561,8,82,1,11,0,0,0,0,1,1,0,0,0,0,1
561,8,83,2,12,0,0,0,0,1,0,0,0,0,0,2
561,8,84,4,12,0,0,0,0,1,0,1,0,0,0,3
561,8,85,4,12,0,1,0,1,1,0,1,0,1,1,3
561,8,86,2,12,0,2,0,0,1,0,0,0,2,4,2
561,8,87,2,12,0,2,0,0,1,0,0,0,2,4,2
562,11,81,4,10,0,4,0,1,1,0,1,0,4,16,3
562,11,82,4,10,0,5,0,1,1,0,1,0,5,25,3
562,11,83,2,10,0,6,0,0,1,0,0,0,6,36,2
562,11,84,2,10,0,6,0,0,1,0,0,0,6,36,2
562,11,85,5,10,0,6,0,0,1,0,1,0,6,36,3
